"id";"name";"abv";"breweryId";"beerstyleId"
"160797";"Mellow Cotton";"8.0";"358595";"60"
"160800";"Weizen Bonifatius";"5.0";"238823";"742"
"160803";"Tropical IPA Mokke ";"6.0";"313524";"96"
"160806";"Quadrupel Red Wine Barrel Age";"9.0";"229401";"78"
"160809";"Zuster Agatha Houtgerijpt 2020";"10.0";"20031";"78"
"160812";"Ballefruttersgat (2020)";"6.0";"12564";"66"
"160815";"Miss Vicious";"7.0";"147821";"171"
"160818";"HEAVEN 2020 // BOURBON BA IMPERIAL STOUT";"11.0";"71828";"15"
"160821";"Abbaye De Vauclair Impériale (2020)";"7.0";"1439";"691"
"160824";"Leffe Ruby (2020)";"5.0";"5";"135"
"160827";"Nemeton’s Blond";"6.0";"371585";"72"
"160830";"Send It IPA";"7.0";"35523";"36"
"160833";"Balthazar Vintage Recipe Serie";"9.0";"2390";"375"
"160836";"Op Z'n Kop";"8.0";"390895";"45"
"160839";"Gaspar Vintage Recipe Serie";"8.0";"2390";"375"
"160842";"Tims Eigen 'weizz' #2";"6.0";"423387";"129"
"160845";"N Weiss";"4.0";"292468";"129"
"160848";"Cuvée de Noël (2020)";"9.0";"295";"165"
"160851";"La Trappe Witte Trappist (2020)";"5.0";"110";"676"
"160854";"Dark Nun";"12.0";"325731";"15"
"160857";"AMA Bionda";"6.0";"10910";"72"
"160860";"Val-Dieu Triple (2020)";"9.0";"175";"45"
"160863";"Dubbel (2020)";"7.0";"1953";"174"
"160866";"Birra Negreta Sa Soul";"5.0";"270220";"676"
"160869";"Steenbrugge Quadrupel (2020)";"10.0";"967";"78"
"160872";"Blije Bok";"0.0";"390895";"162"
"160875";"Black Bastard Special Edition 2020";"11.0";"20031";"15"
"160878";"Bocktor";"6.0";"473711";"162"
"160881";"De Golliepaop";"6.0";"474148";"96"
"160884";"Schôon Blondje";"6.0";"470598";"66"
"160887";"Ge Wit Ôot Nôot Nie";"0.0";"470598";"201"
"160890";"Rooje Appetjoek";"7.0";"474148";"282"
"160893";"Noordtsingle SAM Edition";"4.0";"209300";"318"
"160896";"Livin' La Vida LoCarb";"4.0";"620";"745"
"160899";"Ritual #4: Blood Ritual";"11.0";"371585";"15"
"160902";"Grab Them By the Pineapple";"8.0";"164511";"126"
"160905";"Maitre Tripel Red Wine Barrel Aged";"9.0";"229401";"45"
"160908";"Humulus Lupulus Experimentum Nr.3";"8.0";"371585";"111"
"160911";"Orchestra of Angels BA Barbados Rum - Wijnhuis Eindhoven edition";"6.0";"147821";"18"
"160914";"Special #2: DDH DIPA";"7.0";"188737";"117"
"160917";"Roestig Genot";"8.0";"470598";"165"
"160920";"Ritual #2: Spirit Chants";"9.0";"371585";"117"
"160923";"Eschlescher";"5.0";"412206";"468"
"160926";"Eschlescher";"5.0";"45850";"351"
"160929";"1,5 Meter Willemken";"5.0";"393135";"72"
"160932";"1,5 Meter Willemken";"5.0";"393135";"72"
"160935";"Disco Ginferno";"6.0";"620";"36"
"160938";"Pilsener (2021)";"5.0";"1953";"264"
"160941";"Muifel Barley Wine";"12.0";"20031";"207"
"160944";"Gouden Carolus Whisky Infused (2020)";"11.0";"284";"165"
"160947";"EuroParcs Tripel";"7.0";"24716";"45"
"160950";"EuroParcs Tripel";"7.0";"24716";"45"
"160953";"Bohemian Antipodean Pale";"4.0";"13254";"189"
"160956";"EuroParcs Dubbel";"7.0";"24716";"174"
"160959";"EuroParcs Dubbel";"7.0";"24716";"174"
"160962";"2 Reserva (Rum Barrel Aged)";"8.0";"433";"718"
"160965";"Hopnytized DIPA";"9.0";"259149";"117"
"160968";"Paix Dieu (Juin 2020)";"10.0";"3359";"45"
"160971";"Hellevoet's Vestingsbier Quadrupel";"10.0";"7778";"78"
"160974";"Hellevoet's Vestingsbier Quadrupel";"10.0";"7778";"78"
"160977";"Hellevoets Vestingsbier Tripel";"0.0";"7778";"45"
"160980";"Hellevoets Vestingsbier Tripel";"0.0";"7778";"45"
"160983";"Skøll Vodka & Citrus";"6.0";"20484";"267"
"160986";"Medusa Blonde";"5.0";"158848";"66"
"160989";"Hellevoet's Vestingsbier IPA";"6.0";"7778";"36"
"160992";"Hellevoet's Vestingsbier IPA";"6.0";"7778";"36"
"160995";"Lord Malmölé";"7.0";"187680";"84"
"160998";"TRPL - DBL";"4.0";"271343";"234"
"161001";"Super Sessn";"2.0";"68062";"745"
"161004";"Sweet Chocolate Stout";"10.0";"20031";"15"
"161007";"Bananaweizen";"4.0";"81889";"129"
"161010";"Flavourly Collaboration: Session IPA";"4.0";"86957";"102"
"161013";"Dortmunder Union Jubiläumsbier (2019)";"5.0";"4129";"471"
"161016";"Drie Linden Tripel";"9.0";"278234";"45"
"161019";"Loonsche Heerlyckheid";"9.0";"12564";"78"
"161022";"Steenbrugge Dubbel Bruin (2019)";"6.0";"967";"174"
"161025";"Hollandia Extra Stout";"7.0";"109";"420"
"161028";"Cali-Belgian IPA";"6.0";"844";"96"
"161031";"Shoque Le Boque 2019";"8.0";"147821";"423"
"161034";"EuroParcs Blond";"6.0";"24716";"66"
"161037";"EuroParcs Blond";"6.0";"24716";"66"
"161040";"1899 Vaillant";"4.0";"193";"192"
"161043";"7e Gijtje/ Zevende Gijtje Fresh Hop";"2.0";"17984";"102"
"161046";"La Trappe Quadrupel (2021)";"10.0";"110";"78"
"161049";"Krachtig Kanon (2020)";"11.0";"4058";"682"
"161052";"Goej Klèts (2019)";"7.0";"188737";"162"
"161055";"La Trappe Tripel (2019)";"8.0";"110";"45"
"161058";"HAZEBROS: CHAD";"8.0";"106897";"760"
"161061";"Leffe Dubbel Grenadine";"0.0";"5";"174"
"161064";"Anais";"6.0";"71729";"249"
"161067";"La Trappe Dubbel (2020)";"7.0";"110";"174"
"161070";"Ritual #1: Opening Ceremony (Cognac Barrel Chip Aged)";"10.0";"371585";"156"
"161073";"Ritual #1: Opening Ceremony (Rum Barrel Chip Aged)";"10.0";"371585";"156"
"161076";"Steenbrugge Abdij Bock (2020)";"6.0";"967";"162"
"161079";"Drie Kir Raoje";"0.0";"474148";"45"
"161082";"Auwverwèts Pilske";"4.0";"474148";"264"
"161085";"PLSNR Simcoe";"5.0";"175779";"264"
"161088";"PLSNR Simcoe";"5.0";"175779";"264"
"161091";"5 Illes";"4.0";"70722";"285"
"161094";"Barbarian Fishing V9";"8.0";"66102";"760"
"161097";"Waterbeach Weisse Blood Peach";"3.0";"435757";"679"
"161100";"Soft Machine";"6.0";"49868";"18"
"161103";"Dreams";"18.0";"44695";"210"
"161106";"Westmalle Tripel (2020)";"9.0";"262";"45"
"161109";"Can I Kick It?";"10.0";"53536";"700"
"161112";"Quadrupel 2021 - X.O. Infused";"11.0";"346082";"78"
"161115";"Dr. Lupulin 3x";"11.0";"218458";"57"
"161118";"Ms. Bar Lee";"12.0";"387329";"138"
"161121";"Imperial Stout (2019)";"10.0";"549";"3"
"161124";"Bakbeest Whisky Infused";"8.0";"411026";"45"
"161127";"Belgian Chocolate Toffee Vanilla Stout";"10.0";"308546";"15"
"161130";"ROTT.toetje (2020) | Chocolate & Caramel";"8.0";"286252";"700"
"161133";"Life of Pie";"6.0";"95114";"87"
"161136";"Jan Withops";"6.0";"442213";"204"
"161139";"'t Schor";"8.0";"24214";"45"
"161142";"Session Ale";"3.0";"85825";"102"
"161145";"Hooglander #05 RIS Vatgerijpt (BA Tawny Port)";"10.0";"206413";"3"
"161148";"Rum-Oaked";"10.0";"415798";"156"
"161151";"Black Albert 'Batch 0' (2020)";"13.0";"433";"3"
"161154";"WRCLW Imperial Pastry Stout French Toast Maple Syrup Vanilla Cinnamon Nitro";"10.0";"173621";"700"
"161157";"Gulden Draak Cuvée Prestige Bourbon (2020)";"10.0";"7778";"165"
"161160";"WRCLW Eisbock Cherry ";"10.0";"173621";"456"
"161163";"Kerstmis Met Musti";"13.0";"53536";"3"
"161166";"Honing Tripel";"8.0";"85825";"45"
"161169";"Holidays";"14.0";"269726";"15"
"161172";"Hooglander #04 RIS Vatgerijpt (BA Secret Orkney)";"10.0";"206413";"3"
"161175";"Dead Barrel Island";"10.0";"47140";"240"
"161178";"Black Dreams";"12.0";"325731";"700"
"161181";"Kraina Welesa";"7.0";"136807";"3"
"161184";"FLAME";"6.0";"73864";"84"
"161187";"Hybris";"6.0";"446842";"679"
"161190";"Double Pelletration";"11.0";"421232";"3"
"161193";"QUAD voor IV";"10.0";"247327";"78"
"161196";"Verrekte Vlaegel";"8.0";"418973";"45"
"161199";"Securitas Pro Omnibus";"8.0";"222843";"57"
"161202";"Ex-Girlfriend BA Heaven Hill And Jim Beam Bourbon";"10.0";"620";"579"
"161205";"Shadow Assassin - Early Times BA";"11.0";"40108";"207"
"161208";"Ex-Girlfriend BA French Cognac";"10.0";"620";"579"
"161211";"Piraat Red";"10.0";"7778";"135"
"161214";"Bommen & Granaten barrel aged on wiskey on wine";"13.0";"3367";"156"
"161217";"Préaris Grand Cru 2019 Irish Whiskey Barrel Aged Ale";"10.0";"53539";"78"
"161220";"Pannepeut (Pannepøt) - Old Monk's Ale (2020)";"10.0";"433";"78"
"161223";"SchuppenBoer Maxima";"14.0";"17937";"126"
"161226";"Double Maple Imperial Morning";"11.0";"308546";"75"
"161229";"CPB";"5.0";"194550";"48"
"161232";"Rumkugel";"10.0";"128227";"15"
"161235";"Gouden Carolus Indulgence 2020 - Funken";"8.0";"284";"165"
"161238";"CREME GHOULEE";"12.0";"197724";"700"
"161241";"Barrel Aged Imperial Stout";"8.0";"279219";"15"
"161244";"Proto Skills: Cocoa Empire";"9.0";"44976";"75"
"161247";"Robert the Great";"10.0";"433";"3"
"161250";"Mercury Fountain";"9.0";"276310";"15"
"161253";"Crann Beatha Vintage 2019";"10.0";"135076";"15"
"161256";"Quadaver";"0.0";"261562";"78"
"161259";"Afligem 0.0 2020";"0.0";"16791";"72"
"161262";"Blonde Tapuit";"6.0";"423524";"72"
"161265";"Demolition Can";"8.0";"258855";"111"
"161268";"Blood Peach & Mango IPA";"7.0";"61168";"36"
"161271";"Funky Garden Vol.6";"11.0";"423955";"700"
"161274";"Barrel Aged Serie No.28 (BBC Four Macallan/Rise & Shine Heaven Hill/Midnightporter Caol Ila Barrel Aged)";"12.0";"11568";"168"
"161277";"Barrel Aged Serie No.27 (Midnightporter Heaven Hill Barrel Aged)";"13.0";"11568";"3"
"161280";"Napoleon Cake";"12.0";"167487";"700"
"161283";"Blubberdikkejetser #3 Chocolate Banana";"11.0";"32296";"700"
"161286";"May I Have Your Attention, Please?";"11.0";"106897";"15"
"161289";"Nachtwerk";"11.0";"247420";"354"
"161292";"Mooi De Klos Barrel Aged";"10.0";"390148";"3"
"161295";"Infix Imperial Milk Stout - Mocha Macchiato Edition (2020)";"10.0";"184833";"75"
"161298";"Captain Blackbird '20 - Oak Aged RUM";"10.0";"246149";"15"
"161301";"Death By Tripel";"10.0";"32296";"45"
"161304";"Sombrero B.A.";"8.0";"106897";"45"
"161307";"Kersvers";"7.0";"447199";"87"
"161310";"Bath Man";"8.0";"276687";"760"
"161313";"HAZEBROS: JACKSON";"8.0";"106897";"760"
"161316";"Barrel Aged Series: Leann Folláin (Edition 9)";"9.0";"342";"420"
"161319";"Park Bench Afternoon";"11.0";"423955";"700"
"161322";"Mon Chéri";"11.0";"106897";"700"
"161325";"Days of Wilder";"7.0";"233436";"33"
"161328";"HBC 472 DH Stout";"6.0";"400105";"33"
"161331";"Demon's Lair";"12.0";"325536";"138"
"161334";"Meesterstuk 2019 BA Whisky";"11.0";"620";"402"
"161337";"2020 - Coffee Connaisseur, moi? x Syrco Bakker x Zeeuwse Branding";"13.0";"53536";"709"
"161340";"Blueberry Pastry Stout";"9.0";"2972";"700"
"161343";"Apres Kievit Oak Aged Jägermeister";"9.0";"246149";"375"
"161346";"Barrel Boutique";"14.0";"32296";"75"
"161349";"Grootsmoeders Ice Dragon";"21.0";"484591";"456"
"161352";"RocheBleu 8";"19.0";"484591";"456"
"161355";"B-Bomb (2019)";"13.0";"1508";"375"
"161358";"Deerhunter (2020)";"13.0";"106897";"3"
"161361";"Barrel Project 20.05";"10.0";"188723";"279"
"161364";"Brownie Pints";"7.0";"230536";"75"
"161367";"This Is the New Normal";"7.0";"245386";"36"
"161370";"Can Touch This";"4.0";"96754";"18"
"161373";"Next Generation Serie No.1";"7.0";"11568";"201"
"161376";"Jantje Kyrie Winterale Honey";"0.0";"335440";"363"
"161379";"Sailing '20 Quadrupel";"12.0";"70527";"78"
"161382";"I've Got Friends In the Music Business B.A. Blend I";"14.0";"106897";"15"
"161385";"Sinjoripa";"5.0";"15780";"204"
"161388";"Kasteel Bière du Château (1997)";"11.0";"303";"78"
"161391";"Gerstebier Van Kyrië - de Wieg";"8.0";"335440";"78"
"161394";"Mad Orange Fox";"5.0";"4723";"153"
"161397";"Lau Bier";"0.0";"285619";"264"
"161400";"Oh, Honey...!";"13.0";"14861";"600"
"161403";"C.H.U.D 2019";"10.0";"197724";"75"
"161406";"Valkeswird's Belgian Triple";"9.0";"7778";"45"
"161409";"Night Shades";"10.0";"218948";"111"
"161412";"Sini Must Valgre";"4.0";"96754";"33"
"161415";"Liberty Lightyear";"7.0";"32280";"117"
"161418";"Kratochwill Svetlo";"4.0";"30968";"246"
"161421";"Gerstebier Van Kyrië - De Koster (speciaal)";"8.0";"335440";"45"
"161424";"Baltic Porter";"10.0";"275842";"697"
"161427";"Hopnytized Milkshake IPA";"6.0";"259149";"60"
"161430";"AYLMER";"6.0";"197724";"60"
"161433";"Gerstebier Van Kyrië - De Brandspuit";"4.0";"335440";"63"
"161436";"Witness of Happiness";"11.0";"423955";"700"
"161439";"Flivver";"11.0";"438052";"207"
"161442";"Cake Is A Lie";"10.0";"325536";"700"
"161445";"Discount Jazz Hour";"8.0";"373345";"117"
"161448";"Pimpernel";"8.0";"19807";"45"
"161451";"Bellebier Blond";"6.0";"439386";"66"
"161454";"Pot Full Of Surprises";"11.0";"423955";"700"
"161457";"La Caussenarde Ambrée";"6.0";"76484";"282"
"161460";"Corsendonk Grand Hops (2016)";"6.0";"246";"126"
"161463";"La Bestia Pelusa Mutante Versus the Pastry Reptilian From Hell";"11.0";"36722";"330"
"161466";"Jantje Karma";"0.0";"335440";"45"
"161469";"Bakkie & Bluf BA";"11.0";"3367";"709"
"161472";"Bakkie & Bluf BA";"11.0";"3367";"709"
"161475";"Kaaij Bier (2017)";"6.0";"201222";"66"
"161478";"Murphy's Law IPA";"8.0";"217239";"36"
"161481";"Ay Güey!!";"9.0";"180748";"15"
"161484";"Hagger Blend 1019 Pink";"12.0";"44695";"207"
"161487";"Mr. Anderson";"21.0";"96754";"210"
"161490";"Amurusa Ambrata";"4.0";"202721";"459"
"161493";"Glen Noble (Cellar Series)";"13.0";"54434";"144"
"161496";"Deadsmoke";"11.0";"47140";"258"
"161499";"Verrekte Mango";"5.0";"447199";"201"
"161502";"Imperialny Nafciarz 28 Plato 2020";"11.0";"211193";"249"
"161505";"ThroaTTwisteR";"9.0";"128241";"117"
"161508";"Roast & Toast";"11.0";"358595";"15"
"161511";"Spiked Seltzer Raspberry & Lime";"4.0";"6826";"630"
"161514";"Come Back To Earth";"8.0";"106897";"760"
"161517";"Monoplay Galaxy";"8.0";"44976";"111"
"161520";"Liquid Reflections";"8.0";"287279";"117"
"161523";"Who Let the Bees Stout?";"0.0";"485071";"114"
"161526";"NOAD";"5.0";"106897";"66"
"161529";"King Dick (2021)";"16.0";"53536";"3"
"161532";"Chimay Grande Reserve Fermentée en Barriques - Rum (2019)";"10.0";"378";"165"
"161535";"Natte Snor";"5.0";"190702";"315"
"161538";"Spider Monkey";"5.0";"3806";"36"
"161541";"Rock Wednesday";"5.0";"14006";"519"
"161544";"Vredenburg Tripel";"8.0";"459133";"45"
"161547";"Cascadian Dark Ale";"0.0";"302466";"105"
"161550";"Alsem's Blond";"7.0";"7778";"72"
"161553";"Wit Man!";"5.0";"400105";"676"
"161556";"Tessellation";"7.0";"408172";"18"
"161559";"LIFE IPA Winston Churchill";"6.0";"192163";"18"
"161562";"110 Volt King of Guji";"5.0";"147821";"225"
"161565";"Martha Brown Eyes";"12.0";"379304";"165"
"161568";"Bourbon Barrel Aged 12 Layer Cake";"13.0";"138209";"15"
"161571";"Duvel 6,66%";"6.0";"167";"72"
"161574";"Rochehaut Triple Blonde";"8.0";"447043";"45"
"161577";"Rochehaut IPA";"7.0";"447043";"96"
"161580";"Rochehaut Ambrée";"6.0";"447043";"342"
"161583";"Imperial Anura";"12.0";"371188";"679"
"161586";"M10";"10.0";"15703";"156"
"161589";"DIPA Fried";"8.0";"41477";"117"
"161592";"Captivating Creek";"6.0";"371188";"679"
"161595";"Stare Into the Sun";"6.0";"189129";"120"
"161598";"PLANET HBC 472 / INDIA PALE ALE";"6.0";"426920";"18"
"161601";"Free IPA";"0.0";"261";"829"
"161604";"IPA";"5.0";"396093";"120"
"161607";"Bandwagon 415";"7.0";"93801";"751"
"161610";"Hop Rodder";"6.0";"402379";"36"
"161613";"Superb-Owl";"0.0";"32280";"829"
"161616";"Empty Hemisphere";"10.0";"159295";"15"
"161619";"Coconut x Vanilla Imperial Pastry Stout";"9.0";"380185";"700"
"161622";"BLACK CHOCOLATE / STOUT";"9.0";"426920";"432"
"161625";"I Double Dare You Bourbon BA";"13.0";"96754";"15"
"161628";"'MURICA";"7.0";"287329";"36"
"161631";"Double Citra Fog";"8.0";"350204";"111"
"161634";"Chimay Cinq Cents (White) (2020)";"8.0";"378";"45"
"161637";"Dr Hop DIPA Brewers Gold Hop";"8.0";"20031";"117"
"161640";"Black+Berry";"7.0";"13707";"105"
"161643";"Wild Card Sour - Raspberry Dark Blend";"6.0";"17937";"177"
"161646";"Gordon Xplosion Peach";"11.0";"2313";"135"
"161649";"Gordon Xplosion Peach";"11.0";"2313";"135"
"161652";"Sullington Traditional";"3.0";"1431";"411"
"161655";"Skuumkoppe Clone";"5.0";"405100";"339"
"161658";"Spar I.P.A. Met Dennentoppen";"5.0";"348441";"96"
"161661";"Glezia 9";"9.0";"399657";"252"
"161664";"Carnaval's Vaccin Tripel";"8.0";"348441";"45"
"161667";"Spar Blond Met Dennentoppen";"6.0";"348441";"66"
"161670";"Carnaval's Vaccin";"4.0";"348441";"264"
"161673";"La Chacroute";"4.0";"468962";"66"
"161676";"Fruitesse Appel / Pomme";"3.0";"287";"135"
"161679";"La Pré Messire";"7.0";"258041";"72"
"161682";"A&W";"0.0";"470850";"528"
"161685";"La Tharée Légère";"4.0";"14082";"237"
"161688";"Probably A Trip";"9.0";"20634";"45"
"161691";"In Kees You're Thirsty";"6.0";"188723";"36"
"161694";"Eko Bulldog";"5.0";"3331";"195"
"161697";"Temeer - Barrel Aged Jim Beam";"9.0";"223961";"3"
"161700";"No Money No Funny";"5.0";"328551";"36"
"161703";"The Mutants Are Revolting";"4.0";"1571";"745"
"161706";"Bird of Prey IPA";"6.0";"12335";"36"
"161709";"La Petit En Braies";"5.0";"468962";"450"
"161712";"Treesche Gold";"6.0";"396480";"285"
"161715";"Eifler Hell";"6.0";"396480";"387"
"161718";"Bovis Triple 4 Vets";"8.0";"17937";"45"
"161721";"Zaans""e"" Bocht Porter";"6.0";"7778";"87"
"161724";"Hazy Little Thing Session Edition/Little Thing IPA";"4.0";"1142";"745"
"161727";"Astral Projection Sabro";"7.0";"220027";"117"
"161730";"Kviek Your Eyes Peeled";"6.0";"313748";"204"
"161733";"Berlin Syndrom";"6.0";"271009";"36"
"161736";"Delicious Torment";"6.0";"258855";"751"
"161739";"Unne Zieverzak";"8.0";"20031";"45"
"161742";"Four Aces Peated Quad Whiskey Barrel Aged";"10.0";"17937";"78"
"161745";"Laarbeeks Quadrupel";"11.0";"126297";"78"
"161748";"Oude Schaarbeekse Kriek Boon (2019)";"6.0";"268";"141"
"161751";"De Hoge Noot";"6.0";"13707";"252"
"161754";"Yoda Condition Imperial Stout With Toasted Coconut and Maple Syrup (2020)";"12.0";"184833";"15"
"161757";"Moinette Blonde Refermentée En Fût";"0.0";"189";"72"
"161760";"Kompel Pils";"4.0";"242769";"264"
"161763";"#9 - BA ETROF";"15.0";"411297";"15"
"161766";"Could This Be Magic?";"8.0";"106897";"760"
"161769";"Sicera Humolone";"5.0";"292490";"468"
"161772";"KBS Espresso";"12.0";"549";"709"
"161775";"Tally-Ho";"7.0";"11";"138"
"161778";"La Loteta";"8.0";"404768";"760"
"161781";"TULP";"8.0";"422236";"117"
"161784";"Fields of Imagination";"6.0";"423955";"399"
"161787";"Melting Pot";"6.0";"150484";"36"
"161790";"Evangelion XIII: Bardiel Edition (Ghost 877)";"10.0";"33686";"534"
"161793";"Me Gusta Su Ousadia";"9.0";"121351";"111"
"161796";"Dead Soldier Hazy";"6.0";"220560";"751"
"161799";"Second Date (Orange Edition)";"8.0";"41477";"117"
"161802";"A Pale of Two Cities";"0.0";"485071";"114"
"161805";"Det Er En Af De Ting Jeg Har Lært";"8.0";"198731";"117"
"161808";"Hopocalypse Forever";"10.0";"40108";"117"
"161811";"Crunkle Sam";"11.0";"7583";"207"
"161814";"Triple IPA";"10.0";"188723";"57"
"161817";"Burning Skoll ";"7.0";"464560";"153"
"161820";"Kaksteistkuud 2020";"9.0";"128227";"330"
"161823";"Jupiler (2021)";"5.0";"5460";"264"
"161826";"Chimay Grande Réserve (Blue) (2021)";"9.0";"378";"165"
"161829";"Straf Gouden Boelsbier";"8.0";"445036";"126"
"161832";"La Chouffe Blond / Big Chouffe (2021)";"8.0";"11866";"126"
"161835";"Frontowl";"10.0";"106897";"57"
"161838";"Brain Gammage (2020) - Purple";"8.0";"11568";"117"
"161841";"Kasteel Tripel (2020)";"11.0";"303";"45"
"161844";"Scafell";"6.0";"71828";"751"
"161847";"Leviathan";"12.0";"47140";"718"
"161850";"Desperados Virgin 0.0";"0.0";"1429";"820"
"161853";"Weihenstephaner Winterfestbier";"5.0";"88";"378"
"161856";"Lines of Symmetry";"8.0";"202720";"117"
"161859";"AK/47";"20.0";"65946";"156"
"161862";"Grain Master";"13.0";"229401";"156"
"161865";"Vreedebreecker";"17.0";"276784";"210"
"161868";"Force Majeure Bruin";"0.0";"429198";"827"
"161871";"SLIDE. | sommerblau series 4/5";"6.0";"373962";"36"
"161874";"KBS Maple Mackinac Fudge (2020)";"11.0";"549";"709"
"161877";"Golden Ale";"4.0";"251681";"285"
"161880";"Hopsplosion!!! IPA";"7.0";"6643";"36"
"161883";"Max Oktoberfest";"7.0";"6643";"258"
"161886";"Old 320";"9.0";"6643";"207"
"161889";"Reformation";"7.0";"305222";"84"
"161892";"Volg Lager";"4.0";"126670";"387"
"161895";"Weizen Blanche";"5.0";"3058";"742"
"161898";"Metropolitan Brownie Oak Aged";"9.0";"283162";"84"
"161901";"Agua de Valencia";"8.0";"15517";"201"
"161904";"Rohozec Y";"4.0";"13320";"246"
"161907";"Imperial Stout";"9.0";"352903";"15"
"161910";"Helles Lager";"5.0";"15028";"387"
"161913";"Gij&Ik Bier - Amber";"7.0";"437246";"54"
"161916";"Collective Arts Fest Pineapple Vanilla IPA";"6.0";"76841";"60"
"161919";"Frastanzer Jubiläum";"4.0";"29184";"387"
"161922";"Hirschen-Bräu Hefe-Weisse";"5.0";"147675";"129"
"161925";"Hirschen-Bräu Kandelfels Kellerbier";"4.0";"147675";"291"
"161928";"Pinot Noir Barrel Aged Scotch Silly";"10.0";"179";"144"
"161931";"Frastanzer Kellerbier Bio";"5.0";"29184";"291"
"161934";"Spulleke";"5.0";"455941";"333"
"161937";"Cidre Rubis";"6.0";"18640";"480"
"161940";"Naturtrübes Radler";"2.0";"8208";"267"
"161943";"Von Hier Helles";"5.0";"76663";"387"
"161946";"PostBier Würze 10";"4.0";"75627";"387"
"161949";"Brut Sur Lie (Extra Brut)";"8.0";"206949";"309"
"161952";"Ganter Badisch Weizen Kristallklar";"5.0";"15028";"336"
"161955";"PostZwickel-Bier";"0.0";"75627";"291"
"161958";"Ne Rosse van Thielen";"6.0";"28525";"54"
"161961";"PostPilsener";"4.0";"75627";"300"
"161964";"PostEdel";"5.0";"75627";"387"
"161967";"Waldhaus Sommer Bier";"2.0";"13505";"264"
"161970";"PostWeizen Dunkel";"5.0";"75627";"339"
"161973";"Frangelic Mountain Brown (2019)";"9.0";"549";"492"
"161976";"PostWeizen Hefe";"5.0";"75627";"129"
"161979";"Sir. Grasshopper";"6.0";"2068";"96"
"161982";"The One";"6.0";"415379";"153"
"161985";"Bilger Stümple";"4.0";"564";"387"
"161988";"Rösslepark Kellerbier";"0.0";"29184";"291"
"161991";"Hip Hop Apple Tree";"4.0";"167697";"153"
"161994";"Frühlingsbier";"4.0";"18971";"285"
"161997";"Spezial Bier";"5.0";"12427";"258"
"162000";"Mohren Export";"5.0";"877";"471"
"162003";"Argon";"6.0";"282358";"54"
"162006";"Argon";"6.0";"282358";"54"
"162009";"Fruitality";"6.0";"325536";"135"
"162012";"Fields Of Wheat";"5.0";"187680";"318"
"162015";"1902";"8.0";"282358";"45"
"162018";"Hazy Perversions";"6.0";"410590";"18"
"162021";"Pêche Mel Scaldis";"8.0";"188";"135"
"162024";"Brogne Session 4.5";"4.0";"174346";"745"
"162027";"Lenzkircher Rogg Zipfel";"5.0";"36280";"300"
"162030";"Zwickl";"5.0";"13908";"291"
"162033";"Edel";"5.0";"216";"471"
"162036";"Schwarzwald Weisse Hefe-Weizen";"5.0";"13505";"129"
"162039";"Hell";"5.0";"22882";"387"
"162042";"Sklepní";"4.0";"14876";"246"
"162045";"El Último Trago (Los Suaves)";"5.0";"56903";"105"
"162048";"Oker Blond";"7.0";"619";"66"
"162051";"Nugget";"4.0";"86957";"483"
"162054";"Peejen Pils";"4.0";"348441";"264"
"162057";"Bier Zonder Naam (Testbatch)";"0.0";"302466";"36"
"162060";"La Spéciale Fêtes";"8.0";"14908";"375"
"162063";"Tullepetaoner Tripel";"9.0";"7778";"45"
"162066";"Miyamato";"5.0";"204593";"195"
"162069";"Löschzwerg Cola Weizen";"2.0";"14690";"267"
"162072";"Tas";"4.0";"14876";"246"
"162075";"Page 24 - Sour Ale Black Edition (Citrusy)";"4.0";"97324";"42"
"162078";"Clemens ohne Filter";"5.0";"76663";"291"
"162081";"Proefbier Appeltje Eitje Roosendaal";"0.0";"1953";"282"
"162084";"Černá Hora Ležák";"4.0";"14876";"246"
"162087";"Natur Radler Grapefruit";"2.0";"972";"267"
"162090";"Saffron In My Rye - Belgian IPA";"5.0";"73736";"96"
"162093";"Hirsch Gold / Drittelgold";"5.0";"659";"471"
"162096";"Braustüb'l Festbier";"5.0";"2650";"258"
"162099";"Urtyp Hell";"4.0";"15726";"387"
"162102";"uPA";"7.0";"413049";"234"
"162105";"Altenmünster Oktoberfest";"5.0";"4674";"378"
"162108";"Allgäuer Hell";"4.0";"13908";"387"
"162111";"Fest-Bier";"5.0";"19167";"378"
"162114";"Gold";"5.0";"12958";"471"
"162117";"Gold";"5.0";"19167";"471"
"162120";"Mohren Kellerbier";"5.0";"877";"291"
"162123";"Meckatzer Hell";"4.0";"845";"387"
"162126";"Beernami: Proost Op De Toekomst";"7.0";"414310";"105"
"162129";"Evening Sea";"10.0";"438052";"697"
"162132";"Квас Старокиївський Білий";"0.0";"3260";"525"
"162135";"Imperial Salted Caramel & Chocolate Biscuit Stout";"8.0";"275842";"75"
"162138";"IIPPAA";"8.0";"14861";"117"
"162141";"Elusory";"6.0";"16434";"18"
"162144";"It Takes One To Know One";"10.0";"106897";"757"
"162147";"D6+2";"8.0";"198830";"117"
"162150";"Hazy IPA #03: Bru-1 Showcase";"6.0";"275842";"751"
"162153";"Pieter De Grote - Russian Imperial Stout Collab";"10.0";"306929";"3"
"162156";"Schipluiden Pale Ale";"6.0";"405360";"234"
"162159";"Brussels Kvas - Original";"1.0";"412979";"525"
