"id";"name";"updatedAt";"city";"countryName";"state";"type";"createdAt";"facebook";"instagram";"lat";"lng";"logo";"twitter";"url";"description";"photo"
"11481";"SchwarzwaldGold Braumanufaktur";"2021-07-01 16:36:21 +0200";"Vörstetten";"Germany";"";"Micro Brewery";"2019-07-02 05:35:09 +0200";"https://www.facebook.com/pages/Schwarzwaldgold-Braumanufaktur/1418073488432292";"";"48.0634";"7.84773";"";"";"www.schwarzwald-gold.com";"";""
"11484";"Aphrodite's Rock Brewing Co. Ltd";"2021-07-01 16:36:21 +0200";"Πάφος";"Cyprus";"8540";"Micro Brewery";"2019-07-02 05:35:15 +0200";"https://www.facebook.com/AphroditesRockBrewingCompany";"";"35.1017";"32.502";"";"ARBC_Cyprus";"http://www.aphroditesrock.com.cy/";"";""
"11487";"Good George Brewing";"2021-07-01 16:36:21 +0200";"Hamilton";"New Zealand";"Waikato";"Micro Brewery";"2019-07-02 05:35:17 +0200";"http://www.facebook.com/goodgeorgebrewing";"goodgeorgebeer";"-37.7884";"175.269";"";"GoodGeorgeBeer";"http://www.goodgeorge.co.nz";"";""
"11490";"Big Rig Brewery";"2021-07-01 16:36:21 +0200";"Ottawa";"Canada";"ON";"Micro Brewery";"2019-07-02 05:35:34 +0200";"http://www.facebook.com/BigRigBrewery";"bigrigbrewery";"45.3396";"-75.9012";"";"bigrigbrewery";"http://www.bigrigbrewery.com";"";""
"11493";"Weitra Bräu Bierwerkstatt";"2021-07-01 16:36:21 +0200";"Weitra";"Austria";"";"Micro Brewery";"2019-07-02 05:35:36 +0200";"";"";"48.701";"14.8962";"";"";"http://www.bierwerkstatt.at/";"";""
"11496";"Beau's All Natural Brewing Company ";"2021-07-01 16:36:22 +0200";"Vankleek Hill";"Canada";"ON";"Micro Brewery";"2019-07-02 05:36:31 +0200";"http://www.facebook.com/beausbrewery";"beausallnatural";"45.5169";"-74.6373";"";"beausallnatural";"http://www.beaus.ca/";"";""
"11499";"Glutenberg Craft Brewery";"2021-07-01 16:36:22 +0200";"Montréal";"Canada";"QC";"Micro Brewery";"2019-07-02 05:37:17 +0200";"http://www.facebook.com/brasseurssansgluten";"";"45.47";"-73.5821";"";"glutenberg";"http://glutenberg.ca";"";""
"11502";"Thorberg";"2021-07-01 16:36:22 +0200";"";"Belgium";"";"Contract Brewery";"2019-07-02 05:37:46 +0200";"http://www.facebook.com/Thorbergbeer";"Thorbergbeer";"0";"0";"";"Thorbergbeer";"http://www.Thorbergbeer.com";"";""
"11505";"Brewbarrel ";"2021-07-01 16:36:22 +0200";"";"Netherlands";"";"Home Brewery";"2019-07-02 05:38:01 +0200";"";"";"0";"0";"";"";"";"";""
"11508";"Ålbæk Håndbryggeri";"2021-07-01 16:36:22 +0200";"";"Denmark";"";"Micro Brewery";"2019-07-02 05:38:08 +0200";"https://www.facebook.com/pages/Ålbæk-Håndbryggeri/101767273311230";"";"0";"0";"";"";"";"";""
"11511";"True Ale Cyprus";"2021-07-01 16:36:22 +0200";"Λεμεσός";"Cyprus";"4193";"Micro Brewery";"2019-07-02 05:38:18 +0200";"http://www.facebook.com/truealecyprusbrewery";"truealecyprusbrewery";"35.1003";"33.2891";"";"";"http://trueale.com.cy";"";""
"11514";"KEO";"2021-07-01 16:36:22 +0200";"Λεμεσός";"Cyprus";"";"Micro Brewery";"2019-07-02 05:40:04 +0200";"http://www.facebook.com/KEOCyprus";"";"34.6642";"33.0195";"";"KEOBeerCyprus";"http://keobeer.com.cy";"";""
"11517";"Versplus BV";"2021-07-01 16:36:22 +0200";"";"Netherlands";"";"Bar / Restaurant / Store";"2019-07-02 05:40:05 +0200";"";"";"0";"0";"";"";"";"";""
"11520";"Authentique Brasserie";"2021-07-01 16:36:22 +0200";"Blaton";"Belgium";"Wallonie";"Micro Brewery";"2019-07-02 05:40:09 +0200";"";"";"50.4991";"3.67399";"";"";"http://www.authentiquebrasserie.be";"";""
"11523";"Brasserie Le Gambrinus";"2021-07-01 16:36:22 +0200";"68100 Mulhouse";"France";"";"Micro Brewery";"2019-07-02 05:40:15 +0200";"";"";"47.7427";"7.31666";"";"";"http://www.alsacienne.com";"";""
"11526";"Les 3 Florins";"2021-07-01 16:36:22 +0200";"Bomal sur Ourthe";"Belgium";"Luxembourg";"Nano Brewery";"2019-07-02 05:40:16 +0200";"https://www.facebook.com/3florins";"";"50.3757";"5.5148";"";"";"http://www.3florins.com/";"";""
"11529";"Les 3 Florins";"2021-07-01 16:36:22 +0200";"";"";"";"";"2019-07-02 05:40:17 +0200";"";"";"";"";"";"";"";"";""
"11532";"Brabants Genoegen";"2021-07-01 16:36:22 +0200";"";"Netherlands";"";"Home Brewery";"2019-07-02 05:40:29 +0200";"";"";"0";"0";"";"";"";"";""
"11535";"Barnstormer Brewing + Distilling Co.";"2021-07-01 16:36:22 +0200";"Barrie";"Canada";"ON";"Micro Brewery";"2019-07-02 05:40:48 +0200";"https://www.facebook.com/barnstormerbeer";"barnstormerbeer";"44.3668";"-79.6631";"";"barnstormerbeer";"http://www.barnstormerbrewing.com/";"";""
"11538";"Pierre Desprat";"2021-07-01 16:36:22 +0200";"";"France";"";"Bar / Restaurant / Store";"2019-07-02 05:42:44 +0200";"";"";"0";"0";"";"";"";"";""
"11541";"Trafalgar Ales & Meads";"2021-07-01 16:36:22 +0200";"Oakville";"Canada";"ON";"Meadery";"2019-07-02 05:43:13 +0200";"http://www.facebook.com/AllornothingBH";"allornothingbh";"43.429";"-79.7068";"";"allornothingbh";"http://trafalgarbrewing.com";"";""
"11544";"McDonald's";"2021-07-01 16:36:22 +0200";"";"Germany";"";"Bar / Restaurant / Store";"2019-07-02 05:43:34 +0200";"";"";"0";"0";"";"";"";"";""
"11547";"Brauerei Schützengarten";"2021-07-01 16:36:22 +0200";"St. Gallen";"Switzerland";"Sankt Gallen";"Regional Brewery";"2019-07-02 05:44:15 +0200";"http://www.facebook.com/#!/brauereischuetzengarten";"";"47.4301";"9.37942";"";"brauereisg";"http://www.schuetzengarten.ch";"";""
"11550";"Birra dell'Elba";"2021-07-01 16:36:22 +0200";"Rio nell'Elba";"Italy";"LI";"Brew Pub";"2019-07-02 05:44:54 +0200";"https://www.facebook.com/birradellelba/?fref=ts";"";"42.8138";"10.4006";"";"";"http://www.birradellelba.it";"";""
"11553";"Brimstone Brewing Company";"2021-07-01 16:36:22 +0200";"Ridgeway";"Canada";"ON";"Micro Brewery";"2019-07-02 05:45:04 +0200";"https://www.facebook.com/BrimstoneBrewing";"brimstonebrewing";"42.8804";"-79.0519";"";"BrimstoneBrew";"http://www.brimstonebrewing.ca/";"";""
"11556";"Niagara Brewing Company";"2021-07-01 16:36:22 +0200";"Niagara Falls";"Canada";"ON";"Brew Pub";"2019-07-02 05:45:05 +0200";"https://www.facebook.com/pages/Niagara-Brewing-Company/1401774803470771";"niagarabrewingcompany";"43.0908";"-79.0732";"";"NiagaraBrewCo";"www.NiagaraBrewingCompany.com";"";""
"11559";"Benji's Brouwerij";"2021-07-01 16:36:22 +0200";"";"Netherlands";"";"Home Brewery";"2019-07-02 05:45:06 +0200";"";"";"0";"0";"";"";"";"";""
"11562";"Heimbacher Brauhaus";"2021-07-01 16:36:22 +0200";"";"Germany";"";"Brew Pub";"2019-07-02 05:45:12 +0200";"https://www.facebook.com/HeimbacherBrauhaus/";"";"50.6329";"6.48395";"";"";"";"";""
"11565";"Avant-Garde Artisans Brasseurs";"2021-07-01 16:36:22 +0200";"Montreal";"Canada";"QC";"Micro Brewery";"2019-07-02 05:45:14 +0200";"https://www.facebook.com/avantgardeartisansbrasseurs";"";"45.5673";"-73.5374";"";"";"";"";""
"11568";"'t Vierendeel";"2021-07-01 16:36:22 +0200";"";"Netherlands";"";"Bar / Restaurant / Store";"2019-07-02 05:45:38 +0200";"";"";"0";"0";"";"";"";"";""
"11571";"BROUWERIJ NAES";"2021-07-01 16:36:22 +0200";"";"Netherlands";"";"Micro Brewery";"2019-07-02 05:46:03 +0200";"https://www.facebook.com/brouwerijnaes";"";"0";"0";"";"";"";"";""
"11574";"Stadsbierbrouwerij Apeldoorn";"2021-07-01 16:36:22 +0200";"Apeldoorn";"Netherlands";"Gelderland";"Nano Brewery";"2019-07-02 05:46:05 +0200";"";"";"52.2063";"5.96365";"";"";"http://www.stadsbierbrouwerij.nl/";"";""
"11577";"Hoppy People ";"2021-07-01 16:36:22 +0200";"Sierre";"Switzerland";"Valais/Wallis";"Micro Brewery";"2019-07-02 05:46:07 +0200";"https://www.facebook.com/Hoppy-People-585183538250886/";"";"46.2941";"7.53354";"";"";"http://www.hoppypeople.com";"";""
"11580";"Mauritius Brauerei";"2021-07-01 16:36:22 +0200";"Zwickau";"Germany";"Sachsen";"Micro Brewery";"2019-07-02 05:46:08 +0200";"";"";"50.7253";"12.5009";"";"";"http://www.mauritius-brauerei.de";"";""
"11583";"Slijterij Nelis";"2021-07-01 16:36:22 +0200";"Zevenbergen";"Netherlands";"Noord-Brabant";"Bar / Restaurant / Store";"2019-07-02 05:46:09 +0200";"";"";"51.6466";"4.60517";"";"";"";"";""
"11586";"Birra Bionda";"2021-07-01 16:36:23 +0200";"";"Italy";"";"Regional Brewery";"2019-07-02 05:46:09 +0200";"";"";"0";"0";"";"";"";"";""
"11589";"Holba";"2021-07-01 16:36:23 +0200";"Hanušovice";"Czech Republic";"";"Regional Brewery";"2019-07-02 05:46:10 +0200";"https://www.facebook.com/PivovarHolba/";"";"50.0699";"16.9277";"";"";"http://www.holba.cz/";"";""
"11592";"Grano Verna";"2021-07-01 16:36:23 +0200";"";"Italy";"";"Home Brewery";"2019-07-02 05:46:10 +0200";"";"";"0";"0";"";"";"";"";""
"11595";"Yokohama Brewery";"2021-07-01 16:36:23 +0200";"Naka-ku, Yokohama-shi";"Japan";"Kanagawa";"Micro Brewery";"2019-07-02 05:48:26 +0200";"https://www.facebook.com/yokohamabeer/";"yokohamabeer";"35.4486";"139.634";"";"umaya_syokutaku";"http://www.yokohamabeer.com/";"";""
"11598";"Beer Mania";"2021-07-01 16:36:23 +0200";"1050 Bruxelles";"Belgium";"";"Brew Pub";"2019-07-02 05:48:27 +0200";"";"";"50.8357";"4.36989";"";"meaculpabeer";"http://www.meaculpabeer.com";"";""
"11601";"Pivovar Vyškov";"2021-07-01 16:36:23 +0200";"Vyškov";"Czech Republic";"";"Regional Brewery";"2019-07-02 05:48:46 +0200";"https://www.facebook.com/vyskovskepivo";"";"49.2761";"16.9992";"";"";"http://www.pivovyskov.cz/";"";""
"11604";"Odawara Suzuhiro Co.";"2021-07-01 16:36:23 +0200";"Odawara-shi";"Japan";"Kanagawa";"Micro Brewery";"2019-07-02 05:48:56 +0200";"";"";"35.2453";"139.13";"";"";"http://www.hakone-beer.com/";"";""
"11607";"Brouwerij Nijver";"2021-07-01 16:36:23 +0200";"Geldrop";"Netherlands";"Noord-Brabant";"Micro Brewery";"2019-07-02 05:49:05 +0200";"https://www.facebook.com/brouwerijnijver/";"";"51.4232";"5.56138";"";"";"";"";""
"11610";"Delta Breweries";"2021-07-01 16:36:23 +0200";"Borrowdale";"Zimbabwe";"Harare";"Macro Brewery";"2019-07-02 05:49:05 +0200";"";"";"-17.75";"31.1";"";"";"http://www.delta.co.zw/index.php?option=com_content&task=view&id=42&Itemid=85";"";""
"11613";"Swaziland Beverages";"2021-07-01 16:36:23 +0200";"";"Swaziland";"";"Macro Brewery";"2019-07-02 05:49:09 +0200";"";"";"0";"0";"";"";"";"";""
"11616";"Drakensberg Brewery";"2021-07-01 16:36:23 +0200";"Cathkin Place";"South Africa";"KwaZulu-Natal";"Brew Pub";"2019-07-02 05:49:11 +0200";"https://www.facebook.com/DrakBrew/";"";"-28.9898";"29.4749";"";"";"https://www.drakbrew.co.za/";"";""
"11619";"Moscow-Efes Brewery (Пивоварня Москва-Эфес)";"2021-07-01 16:36:23 +0200";"Moscow";"Russia";"Москва";"Macro Brewery";"2019-07-02 05:49:16 +0200";"https://www.facebook.com/ABInBevEfes/";"abinbev_efes";"55.6031";"37.6435";"";"";"https://abinbevefes.ru";"";""
"11622";"Brasserie Docteur Gab's";"2021-07-01 16:36:23 +0200";"Puidoux";"Switzerland";"Vaud";"Micro Brewery";"2019-07-02 05:50:06 +0200";"http://www.facebook.com/pages/Brasserie-Docteur-Gabs/125954960781064";"";"46.4875";"6.76743";"";"DocteurGabs";"http://www.docteurgabs.ch";"";""
"11625";"Alchimia Bières Artisanales";"2021-07-01 16:36:23 +0200";"";"France";"";"Micro Brewery";"2019-07-02 05:50:08 +0200";"http://facebook.com/BieresAlchimia";"";"0";"0";"";"";"http://www.bieres-alchimia.fr";"";""
"11628";"Brasserie Artisanale de Sarlat";"2021-07-01 16:36:23 +0200";"Sarlat-la-Canéda";"France";"Nouvelle-Aquitaine";"Micro Brewery";"2019-07-02 05:50:18 +0200";"https://www.facebook.com/brasserieartisanaledusarladais/";"";"44.8776";"1.23366";"";"";"http://www.brasserie-sarlat.com/";"";""
"11631";"Rohozec";"2021-07-01 16:36:23 +0200";"Turnov";"Czech Republic";"";"Regional Brewery";"2019-07-02 05:50:20 +0200";"https://www.facebook.com/Pivovar-ROHOZEC-133415433434790/";"";"50.6108";"15.148";"";"";"http://www.pivorohozec.cz";"";""
"11634";"Familienbrauerei M. Ketterer";"2021-07-01 16:36:23 +0200";"Hornberg";"Germany";"";"Micro Brewery";"2019-07-02 05:50:26 +0200";"";"";"48.2014";"8.23381";"";"";"http://www.kettererbier.de";"";""
"11637";"Frères Papinot";"2021-07-01 16:36:23 +0200";"1213 Petit-Lancy";"Switzerland";"";"Micro Brewery";"2019-07-02 05:50:45 +0200";"";"";"46.1927";"6.12303";"";"";"http://www.calvinus.ch";"";""
"11640";"The Monarchy";"2021-07-01 16:36:23 +0200";"Köln";"Germany";"";"Nano Brewery";"2019-07-02 05:52:34 +0200";"";"";"50.9375";"6.96028";"";"";"http://www.themonarchybeer.de";"";""
"11643";"Grüner Bier";"2021-07-01 16:36:23 +0200";"";"Germany";"";"Micro Brewery";"2019-07-02 05:52:56 +0200";"";"";"0";"0";"";"";"http://www.gruener-bier.de";"";""
"11646";"Weissbräu Jodlbauer";"2021-07-01 16:36:23 +0200";"";"Germany";"";"Micro Brewery";"2019-07-02 05:53:06 +0200";"";"";"0";"0";"";"";"http://www.jodlbauer-weizen.de/";"";""
"11649";"Two Beers Brewing Co. ";"2021-07-01 16:36:23 +0200";"Seattle";"United States";"WA";"Micro Brewery";"2019-07-02 05:53:30 +0200";"http://www.facebook.com/TwoBeersBrewing";"twobeersbrewing";"47.5606";"-122.338";"";"twobeersbrewing";"http://www.twobeersbrewery.com/";"";""
"11652";"Fri-Mousse";"2021-07-01 16:36:23 +0200";"Fribourg";"Switzerland";"FR";"Nano Brewery";"2019-07-02 05:53:47 +0200";"";"";"46.804";"7.167";"";"";"http://www.fri-mousse.ch/";"";""
"11655";"Berg Brauerei Ulrich Zimmermann";"2021-07-01 16:36:23 +0200";"Ehingen (Donau)";"Germany";"Baden-Württemberg";"Micro Brewery";"2019-07-02 05:54:03 +0200";"https://www.facebook.com/BergBrauerei/";"";"48.2621";"9.73594";"";"";"http://www.bergbier.de";"";""
"11658";"Jumbo Veltink";"2021-07-01 16:36:23 +0200";"";"Netherlands";"";"Bar / Restaurant / Store";"2019-07-02 05:54:04 +0200";"";"";"0";"0";"";"";"";"";""
"11661";"Helvii";"2021-07-01 16:36:23 +0200";"";"France";"";"Micro Brewery";"2019-07-02 05:54:05 +0200";"";"";"0";"0";"";"";"";"";""
"11664";"De Academie";"2021-07-01 16:36:23 +0200";"Breda";"Netherlands";"Noord-Brabant";"Micro Brewery";"2019-07-02 05:54:06 +0200";"";"";"51.5934";"4.77579";"";"";"";"";""
"11667";"Frechet";"2021-07-01 16:36:23 +0200";"";"France";"";"Micro Brewery";"2019-07-02 05:54:09 +0200";"";"";"0";"0";"";"";"";"";""
"11670";"Thiels Gleske";"2021-07-01 16:36:23 +0200";"";"Netherlands";"";"Micro Brewery";"2019-07-02 05:54:10 +0200";"";"";"0";"0";"";"";"";"";""
"11673";"Rising Tide Brewing Company";"2021-07-01 16:36:23 +0200";"Portland";"United States";"ME";"Micro Brewery";"2019-07-02 05:54:58 +0200";"http://www.facebook.com/risingtidebeer";"risingtidebeer";"43.6653";"-70.257";"";"risingtidebeer";"http://www.risingtidebrewing.com";"";""
"11676";"Hopfingerbräu im Palais";"2021-07-01 16:36:23 +0200";"Berlin";"Germany";"";"Brew Pub";"2019-07-02 05:55:28 +0200";"https://www.facebook.com/hopfingerbraeu.brandenburger.tor";"";"52.5172";"13.3776";"";"";"http://www.linden-hopfinger-braeu.de/palais/hopfingerbraeu-im-palais_startseite_de.html";"";""
"11679";"Trouble Brewing Company";"2021-07-01 16:36:23 +0200";"Novato";"United States";"CA";"Micro Brewery";"2019-07-02 05:55:47 +0200";"";"";"38.0739";"-122.543";"";"";"";"";""
"11682";"Innstadt Brauerei";"2021-07-01 16:36:23 +0200";"Passau";"Germany";"Bayern";"Micro Brewery";"2019-07-02 05:56:04 +0200";"https://www.facebook.com/innstadtbierspezialitaten/";"";"48.571";"13.4685";"";"";"http://www.innstadt-brauerei.de";"";""
"11685";"Round Guys Brewing Company";"2021-07-01 16:36:24 +0200";"Lansdale";"United States";"PA";"Micro Brewery";"2019-07-02 05:56:07 +0200";"https://www.facebook.com/Roundguys";"";"40.2437";"-75.2873";"";"roundguysbrewer";"http://www.roundguysbrewery.com";"";""
"11688";"De Velden";"2021-07-01 16:36:24 +0200";"";"France";"";"Macro Brewery";"2019-07-02 05:56:26 +0200";"";"";"0";"0";"";"";"";"";""
"11691";"Ritter St. Georgen Brauerei Nennslingen";"2021-07-01 16:36:24 +0200";"91790 Nennslingen";"Germany";"BY";"Micro Brewery";"2019-07-02 05:56:30 +0200";"";"";"49.0472";"11.1323";"";"";"http://www.ritter-bier.de";"";""
"11694";"Ratskrone";"2021-07-01 16:36:24 +0200";"Hessberg";"Germany";"";"Contract Brewery";"2019-07-02 05:57:47 +0200";"";"";"52.6415";"10.2565";"";"";"";"";""
"11697";"Nibe Bryghus";"2021-07-01 16:36:24 +0200";"9240 Nibe";"Denmark";"";"Micro Brewery";"2019-07-02 05:59:16 +0200";"https://www.facebook.com/Nibebryghus";"";"56.9889";"9.63461";"";"";"http://www.nibebryghus.dk/";"";""
"11700";"Brouwerij Het Koetshuis";"2021-07-01 16:36:24 +0200";"";"Netherlands";"";"Home Brewery";"2019-07-02 05:59:52 +0200";"";"";"0";"0";"";"";"";"";""
"11703";"Brasserie d'Amboise";"2021-07-01 16:36:24 +0200";"";"France";"";"Micro Brewery";"2019-07-02 06:00:45 +0200";"";"";"0";"0";"";"";"http://closeriedechanteloup.com/brasseriedamboise.php";"";""
"11706";"Tomoka Brewing Co.";"2021-07-01 16:36:24 +0200";"Port Orange";"United States";"FL";"Brew Pub";"2019-07-02 06:01:19 +0200";"https://www.facebook.com/tomokabrewingco";"tomokabrewingco";"29.1298";"-81.0246";"";"";"http://tomokabrewingco.com/";"";""
"11709";"Sauerland Bier";"2021-07-01 16:36:24 +0200";"57392 Schmallenberg";"Germany";"NW";"Nano Brewery";"2019-07-02 06:02:31 +0200";"https://www.facebook.com/sauerland.bier";"";"51.1469";"8.27308";"";"";"https://sauerlandbier.de/";"";""
"11712";"Brauerei Josef Baumgartner";"2021-07-01 16:36:24 +0200";"Schärding";"Austria";"Oberösterreich";"Micro Brewery";"2019-07-02 06:03:08 +0200";"https://www.facebook.com/brauerei.baumgartner";"";"48.4561";"13.4345";"";"";"http://www.brauerei-baumgartner.at";"";""
"11715";"Sainsbury's";"2021-07-01 16:36:24 +0200";"London";"England";"";"Bar / Restaurant / Store";"2019-07-02 06:03:11 +0200";"https://www.facebook.com/sainsburys";"sainsburys";"51.5173";"-0.108527";"";"sainsburys";"http://www.sainsburys.co.uk";"";""
"11718";"Templers Vertriebs-GmbH";"2021-07-01 16:36:24 +0200";"54518 Platten";"Germany";"";"Bar / Restaurant / Store";"2019-07-02 06:03:23 +0200";"";"";"49.9571";"6.95694";"";"";"http://www.templers-bier.de";"";""
"11721";"Privatbrauerei Josef Lang";"2021-07-01 16:36:24 +0200";"";"Germany";"";"Micro Brewery";"2019-07-02 06:04:02 +0200";"";"";"0";"0";"";"";"http://www.jandelsbrunner.de/";"";""
"11724";"EMB62040B";"2021-07-01 16:36:24 +0200";"Arques";"France";"Hauts-de-France";"Macro Brewery";"2019-07-02 06:04:05 +0200";"https://www.facebook.com/GoudaleBrasserie";"";"49.383";"1.0782";"";"";"";"";""
"11727";"Barley Mow Brewing Company";"2021-07-01 16:36:24 +0200";"Largo";"United States";"FL";"Brew Pub";"2019-07-02 06:04:09 +0200";"http://www.facebook.com/barleymowbrewingco";"barleymowbrewing";"27.917";"-82.7941";"";"BarleyMowBrew";"http://www.mowbeer.com/";"";""
"11730";"Schlossbrauerei Au-Hallertau";"2021-07-01 16:36:24 +0200";"84072 Au in der Hallertau";"Germany";"";"Micro Brewery";"2019-07-02 06:04:09 +0200";"http://www.facebook.com/pages/Schlossbrauerei-Au-Hallertau/177183889001744";"";"48.5583";"11.7413";"";"";"http://www.auerbier.de";"";""
"11733";"Brasserie de l'Aurore";"2021-07-01 16:36:24 +0200";"";"France";"";"Micro Brewery";"2019-07-02 06:04:28 +0200";"https://www.facebook.com/brasserie.aurore/";"laturone";"0";"0";"";"laturone";"http://www.brasserie-aurore.fr/";"";""
"11736";"Brasserie de l’Abbaye de Brogne";"2021-07-01 16:36:24 +0200";"";"Belgium";"";"Micro Brewery";"2019-07-02 06:05:02 +0200";"";"";"0";"0";"";"";"http://www2.abbayedebrogne.be";"";""
"11739";"Distelhäuser Brauerei";"2021-07-01 16:36:24 +0200";"Tauberbischofsheim";"Germany";"Baden-Württemberg";"Micro Brewery";"2019-07-02 06:05:03 +0200";"https://www.facebook.com/DistelhaeuserBrauerei";"";"49.5993";"9.69342";"";"";"http://www.distelhaeuser.de";"";""
"11742";"Warnsfelder";"2021-07-01 16:36:24 +0200";"";"Netherlands";"";"Nano Brewery";"2019-07-02 06:05:48 +0200";"";"";"0";"0";"";"";"";"";""
"11745";"Auxburg City Brewery";"2021-07-01 16:36:24 +0200";"86154 Augsburg";"Germany";"Bavaria";"Micro Brewery";"2019-07-02 06:07:56 +0200";"http://www.facebook.com/AuxCityBrewery";"";"48.3812";"10.8743";"";"";"www.auxburg-city-brewery.de";"";""
"11748";"Brasserie Hönigmann";"2021-07-01 16:36:24 +0200";"";"France";"";"Micro Brewery";"2019-07-02 06:08:21 +0200";"";"";"0";"0";"";"";"";"";""
"11751";"Thorbräu";"2021-07-01 16:36:24 +0200";"86152 Augsburg";"Germany";"BY";"Micro Brewery";"2019-07-02 06:08:49 +0200";"";"";"48.3769";"10.8889";"";"";"www.thorbraeu.de";"";""
"11754";"Bräu am Berg - Starzinger";"2021-07-01 16:36:24 +0200";"Frankenmarkt";"Austria";"";"Micro Brewery";"2019-07-02 06:09:11 +0200";"";"";"47.986";"13.4282";"";"";"http://www.starzinger.at/de/marken/biere/";"";""
"11757";"Fischer's Stiftungsbräu";"2021-07-01 16:36:24 +0200";"Erding";"Germany";"Bayern";"Micro Brewery";"2019-07-02 06:09:21 +0200";"";"";"48.3151";"11.8881";"";"";"https://www.stiftungsbraeu.de";"";""
"11760";"Weissbierbrauer Kuchlbauer";"2021-07-01 16:36:24 +0200";"Abensberg";"Germany";"Bayern";"Micro Brewery";"2019-07-02 06:11:08 +0200";"https://www.facebook.com/Kuchlbauer";"";"48.8169";"11.8429";"";"";"http://www.kuchlbauer.de/";"";""
"11763";"Triumph Brewing Company";"2021-07-01 16:36:24 +0200";"Princeton";"United States";"NJ";"Brew Pub";"2019-07-02 06:11:10 +0200";"http://www.facebook.com/PrincetonTriumph";"triumphprinceton";"40.3503";"-74.6581";"";"triumphpton";"https://www.triumphbrewing.com/";"";""
"11766";"Brouwerij 74";"2021-07-01 16:36:24 +0200";"Utrecht";"Netherlands";"";"Micro Brewery";"2019-07-02 06:11:11 +0200";"https://www.facebook.com/brouwerij74";"";"52.0907";"5.12142";"";"Brouwerij74";"";"";""
